id,season,yr,mnth,hr,holiday,workingday,weathersit,temp,hum,windspeed,dayOfWeek,days,demand
10507,1,0,2,20,0,1,2,0.24,0.65,0.1642,Fri,32,71
10508,2,1,6,22,0,0,1,0.58,0.46,0.1343,Sat,513,228
10509,1,0,3,15,0,0,1,0.5,0.29,0.4179,Sat,73,313
10510,4,1,11,13,0,1,1,0.46,0.38,0.2836,Fri,685,424
10511,1,1,2,13,0,1,1,0.42,0.54,0.2985,Wed,412,190
10512,1,1,2,3,0,1,1,0.28,0.75,0,Wed,405,3
10513,3,1,8,11,0,0,1,0.74,0.66,0.3582,Sun,598,482
10514,4,0,10,14,0,1,1,0.58,0.43,0.0896,Thr,274,195
10515,4,0,11,9,0,1,2,0.34,1,0.1343,Mon,305,174
10516,4,0,11,0,0,1,1,0.26,0.48,0.1642,Fri,316,30
10517,2,1,4,21,0,1,1,0.46,0.28,0.1343,Mon,452,238
10518,2,0,4,15,0,0,1,0.56,0.37,0.1343,Sat,115,499
10519,2,0,4,8,0,1,1,0.58,0.83,0.2985,Tue,111,449
10520,4,0,10,17,0,1,1,0.6,0.6,0.1343,Tue,286,625
10521,3,0,7,14,0,1,1,0.82,0.23,0.194,Fri,177,303
10522,2,0,6,22,0,0,1,0.64,0.57,0.2239,Sat,151,190
10523,3,0,7,1,0,1,1,0.7,0.79,0.0896,Tue,188,14
10524,3,0,8,6,0,1,1,0.62,0.88,0,Fri,233,105
10525,2,0,4,8,0,1,2,0.58,0.88,0.3284,Wed,112,444
10526,1,0,2,8,0,1,3,0.16,0.93,0,Tue,28,135
10527,2,0,5,14,0,0,1,0.64,0.73,0.194,Sun,130,437
10528,2,0,5,11,0,0,1,0.7,0.54,0.194,Sun,137,373
10529,1,0,2,14,0,1,1,0.2,0.34,0.2985,Wed,37,58
10530,2,0,5,22,0,0,1,0.5,0.88,0.0896,Sun,124,115
10531,3,0,7,16,0,1,1,0.72,0.51,0.194,Fri,191,361
10532,2,1,5,6,0,0,1,0.44,0.72,0.0896,Sat,499,50
10533,1,1,3,23,0,0,1,0.4,0.5,0.1642,Sun,430,52
10534,1,0,1,6,0,0,1,0.1,0.49,0.2836,Sun,7,1
10535,1,0,1,19,0,1,1,0.26,0.56,0.3284,Thr,18,152
10536,1,0,3,13,0,0,1,0.36,0.51,0.3582,Sat,67,157
10537,3,0,7,20,0,1,1,0.8,0.63,0.194,Thr,204,270
10538,2,0,4,19,0,1,1,0.64,0.73,0.4179,Tue,111,328
10539,2,0,4,11,0,1,1,0.42,0.38,0.3881,Wed,91,93
10540,2,1,6,15,0,1,1,0.72,0.32,0.4925,Wed,524,281
10541,2,0,6,13,0,1,1,0.9,0.37,0.0896,Thr,155,136
10542,4,0,12,0,0,1,1,0.32,0.7,0.1642,Thr,343,50
10543,4,0,9,14,0,1,3,0.6,1,0.0896,Fri,261,24
10544,2,1,5,1,0,0,1,0.5,0.48,0,Sat,498,104
10545,1,0,1,10,0,1,1,0.18,0.55,0.2239,Wed,10,39
10546,1,1,2,20,0,0,3,0.24,0.93,0.194,Sat,394,77
10547,1,1,1,18,0,1,2,0.42,0.71,0,Thr,385,406
10548,4,1,12,21,0,1,2,0.5,0.63,0.2537,Tue,697,280
10549,3,1,7,0,0,1,1,0.78,0.62,0.1343,Fri,546,102
10550,4,0,11,12,0,1,1,0.48,0.55,0.4179,Wed,321,160
10551,2,0,5,3,0,1,3,0.52,0.94,0.2985,Wed,133,9
10552,2,1,5,5,0,0,1,0.5,0.72,0.1045,Sun,500,8
10553,3,0,6,19,0,1,1,0.72,0.62,0.194,Mon,173,396
10554,2,1,3,4,0,1,1,0.34,0.53,0.0896,Fri,449,2
10555,1,0,2,10,0,1,2,0.26,0.7,0.2836,Thr,51,57
10556,1,0,3,1,0,0,2,0.58,0.46,0.3582,Sat,73,51
10557,3,0,8,11,0,0,1,0.78,0.62,0.2239,Sat,213,349
10558,4,1,10,10,0,1,1,0.44,0.41,0.3582,Thr,644,204
10559,2,0,3,0,0,1,1,0.22,0.55,0.194,Mon,82,12
10560,4,0,12,2,0,1,3,0.46,1,0.2239,Wed,335,6
10561,4,1,10,9,0,0,2,0.5,0.55,0.4179,Sun,661,330
10562,4,0,10,2,0,0,1,0.46,0.63,0.4179,Sat,268,67
10563,2,0,4,18,0,1,2,0.72,0.23,0.4925,Mon,89,386
10564,3,1,7,14,0,1,1,0.9,0.25,0.194,Tue,544,310
10565,4,1,11,21,0,0,1,0.34,0.53,0.1045,Sat,666,166
10566,4,0,9,19,0,0,1,0.62,0.88,0,Sat,262,308
10567,2,0,4,21,0,1,1,0.56,0.46,0.1343,Thr,113,194
10568,2,0,3,5,0,1,1,0.22,0.37,0.2537,Tue,83,8
10569,2,1,5,5,0,1,1,0.54,0.9,0.1343,Wed,482,33
10570,2,1,6,3,0,0,1,0.56,0.73,0.2537,Sat,512,26
10571,2,0,4,12,0,1,3,0.42,0.82,0.2537,Wed,98,95
10572,2,1,4,11,0,1,1,0.6,0.33,0.4179,Tue,467,239
10573,4,0,11,2,0,1,1,0.46,0.63,0.3582,Mon,312,17
10574,4,0,11,13,1,0,1,0.38,0.37,0.5522,Fri,309,236
10575,3,0,9,15,0,1,3,0.54,0.94,0.3881,Tue,244,89
10576,4,1,12,7,0,1,1,0.2,0.72,0.1045,Fri,706,308
10577,2,0,5,0,0,1,1,0.52,0.94,0.1045,Thr,134,29
10578,3,0,9,4,0,0,1,0.6,0.83,0.1343,Sun,248,9
10579,2,1,5,22,0,1,1,0.56,0.52,0.3284,Fri,498,251
10580,3,1,8,15,0,1,1,0.76,0.37,0,Tue,593,302
10581,2,1,6,6,0,1,1,0.46,0.88,0.1045,Thr,518,170
10582,2,1,5,12,0,1,2,0.62,0.78,0.1045,Tue,502,254
10583,2,0,4,2,1,0,1,0.4,0.76,0,Fri,100,18
10584,4,1,9,14,0,1,1,0.74,0.48,0.2836,Wed,629,277
10585,4,1,9,19,0,0,1,0.52,0.42,0.1642,Sun,626,413
10586,2,1,5,20,0,1,1,0.64,0.73,0.2537,Tue,502,373
10587,4,1,11,21,0,1,1,0.34,0.49,0.194,Fri,679,178
10588,2,0,5,21,0,1,2,0.64,0.61,0.4478,Tue,118,225
10589,4,1,11,2,0,1,1,0.32,0.53,0.2537,Fri,671,12
10590,1,1,3,10,0,1,1,0.52,0.55,0.1642,Thr,420,133
10591,1,0,1,20,0,1,1,0.22,0.47,0.1642,Wed,4,89
10592,2,1,3,19,0,1,1,0.48,0.39,0.2836,Thr,448,468
10593,3,0,8,11,0,1,1,0.72,0.54,0.2985,Wed,231,185
10594,2,1,4,3,0,1,1,0.56,0.83,0.0896,Tue,466,6
10595,4,0,10,21,0,1,1,0.5,0.72,0.1343,Tue,272,166
10596,3,1,7,3,0,1,2,0.72,0.54,0.4179,Mon,542,5
10597,3,0,7,15,0,1,1,0.86,0.56,0.4179,Mon,187,146
10598,4,0,9,20,0,0,1,0.62,0.83,0,Sat,262,243
10599,4,1,11,5,0,1,1,0.28,0.87,0.1045,Wed,683,29
10600,4,0,10,21,0,0,1,0.44,0.72,0.0896,Sun,291,99
10601,3,1,9,23,0,0,1,0.62,0.5,0.194,Sat,625,171
10602,4,0,11,13,0,0,1,0.4,0.37,0.1045,Sat,303,355
10603,3,0,7,17,0,0,1,0.8,0.49,0.3881,Sun,193,369
10604,1,0,2,19,0,0,1,0.4,0.35,0.2836,Sun,41,61
10605,1,1,3,9,0,1,1,0.48,0.77,0.0896,Thr,434,315
10606,3,0,9,6,0,0,1,0.58,0.94,0.1642,Sat,247,6
10607,2,0,5,3,0,1,3,0.54,0.94,0.1642,Mon,138,4
10608,4,0,10,12,0,1,1,0.54,0.39,0.3582,Tue,292,200
10609,2,0,4,20,0,1,1,0.44,0.62,0.1642,Thr,92,203
10610,1,1,1,9,0,1,2,0.2,0.86,0.1343,Wed,370,225
10611,3,0,7,6,0,1,1,0.68,0.74,0.194,Mon,187,121
10612,1,1,3,5,0,1,1,0.18,0.51,0.2239,Tue,425,25
10613,1,1,1,8,0,1,2,0.2,0.75,0,Thr,364,388
10614,4,1,12,2,0,0,2,0.34,0.87,0.0896,Sun,708,87
10615,3,0,9,4,0,1,2,0.54,1,0.1343,Wed,258,7
10616,1,1,2,22,0,1,2,0.34,0.71,0.194,Tue,411,100
10617,2,0,6,7,0,1,1,0.6,0.83,0,Fri,163,250
10618,2,0,5,20,0,0,1,0.56,0.43,0.1343,Sat,122,219
10619,4,0,10,11,0,1,2,0.5,0.72,0.1642,Mon,291,168
10620,1,0,1,1,0,0,2,0.16,0.59,0.0896,Sat,13,20
10621,1,0,2,16,0,0,1,0.34,0.49,0.1045,Sun,34,157
10622,2,0,5,1,0,1,1,0.46,1,0,Fri,135,25
10623,4,0,10,21,0,1,2,0.58,0.94,0.1343,Wed,287,85
10624,4,1,11,2,0,1,3,0.36,0.87,0.4478,Tue,675,11
10625,1,1,1,6,0,0,1,0.26,0.93,0.1343,Sun,360,2
10626,2,0,4,20,0,1,1,0.64,0.83,0.3284,Wed,112,218
10627,1,0,12,15,0,1,2,0.48,0.88,0.3881,Wed,349,61
10628,1,0,3,0,0,0,2,0.28,0.81,0.1045,Sat,59,19
10629,1,0,1,16,0,1,2,0.32,0.42,0,Tue,23,116
10630,1,1,3,10,0,0,1,0.3,0.49,0.3284,Sun,423,192
10631,3,1,7,1,0,1,1,0.7,0.74,0,Mon,570,19
10632,3,1,9,9,0,1,2,0.62,0.78,0.1642,Fri,617,347
10633,2,1,3,0,0,1,1,0.52,0.88,0,Wed,439,33
10634,3,0,7,19,0,1,1,0.74,0.7,0.0896,Mon,201,386
10635,2,1,3,2,0,1,1,0.54,0.88,0.0896,Fri,441,32
10636,4,1,12,22,0,1,1,0.42,0.82,0.1045,Mon,696,144
10637,4,1,12,2,0,0,2,0.3,0.87,0,Sun,694,74
10638,2,1,5,8,0,1,2,0.6,0.83,0.1343,Wed,489,622
10639,4,0,9,7,0,1,2,0.62,0.94,0.1045,Tue,264,249
10640,4,0,12,9,0,1,2,0.18,0.74,0.0896,Mon,340,220
10641,4,0,10,19,0,1,1,0.56,0.52,0,Fri,275,294
10642,4,1,10,7,0,0,1,0.42,0.82,0.2239,Sun,647,51
10643,1,1,2,11,0,1,2,0.26,0.65,0.2239,Wed,398,102
10644,3,0,8,15,0,0,2,0.84,0.53,0.2537,Sat,213,362
10645,3,1,9,17,0,1,1,0.76,0.7,0.3582,Tue,607,856
10646,2,1,4,14,0,0,2,0.48,0.55,0.2239,Sun,451,561
10647,2,1,6,6,0,1,1,0.48,0.77,0,Wed,517,172
10648,1,0,2,20,0,1,1,0.2,0.47,0.2239,Tue,49,105
10649,4,1,12,20,0,0,2,0.42,0.82,0.194,Sun,695,154
10650,3,1,6,17,0,1,1,0.88,0.37,0,Thr,532,615
10651,4,1,12,19,0,1,1,0.32,0.53,0.2239,Tue,704,433
10652,1,0,1,16,0,0,1,0.16,0.26,0.3284,Sun,21,65
10653,4,0,10,23,0,1,2,0.52,0.77,0.194,Tue,286,70
10654,2,1,3,16,0,1,1,0.64,0.65,0.194,Thr,441,425
10655,4,1,12,8,0,0,2,0.38,0.94,0.0896,Sat,700,111
10656,3,0,8,9,0,1,1,0.72,0.66,0.2537,Thr,225,228
10657,1,0,3,0,0,0,2,0.42,0.77,0.3582,Sun,60,52
10658,1,0,2,5,0,1,1,0.06,0.45,0.1045,Wed,36,7
10659,2,0,6,23,0,1,1,0.62,0.53,0,Wed,162,107
10660,2,0,3,0,0,1,3,0.24,0.93,0.2239,Thr,85,3
10661,3,1,8,9,0,0,1,0.7,0.48,0.2239,Sun,584,217
10662,3,0,7,15,0,1,1,0.76,0.7,0.2836,Wed,182,185
10663,4,0,11,5,0,1,3,0.46,0.94,0.1045,Wed,314,13
10664,1,0,3,9,0,1,2,0.26,0.87,0.2537,Wed,64,141
10665,2,0,6,19,0,0,1,0.72,0.62,0.1343,Sun,165,311
10666,2,1,4,5,0,0,1,0.5,0.68,0.1642,Sun,465,10
10667,1,1,12,9,0,0,1,0.26,0.48,0.3881,Sat,714,90
10668,4,1,10,5,0,1,2,0.46,0.88,0.0896,Wed,643,40
10669,3,1,7,4,0,1,2,0.66,0.89,0.1642,Fri,560,9
10670,1,0,3,8,0,1,2,0.32,0.93,0,Wed,70,253
10671,4,0,12,17,0,0,1,0.26,0.48,0.2239,Sat,346,165
10672,1,0,1,10,0,1,1,0.1,0.42,0,Mon,22,40
10673,2,1,3,17,0,1,1,0.6,0.69,0.0896,Wed,440,729
10674,2,1,6,15,0,0,1,0.74,0.35,0.2537,Sat,527,583
10675,4,0,9,20,0,0,1,0.64,0.83,0.0896,Sun,263,186
10676,4,0,12,0,0,1,1,0.26,0.7,0.0896,Fri,330,38
10677,3,0,8,14,0,1,1,0.82,0.46,0.3284,Thr,225,182
10678,1,0,3,22,0,1,1,0.24,0.62,0.1045,Tue,56,47
10679,3,0,7,13,0,0,1,0.94,0.38,0.1642,Sat,199,245
10680,1,0,1,16,0,0,1,0.12,0.28,0.194,Sat,20,83
10681,1,1,3,12,0,1,2,0.44,0.82,0.1343,Fri,435,294
10682,4,0,11,9,0,1,1,0.32,0.76,0,Fri,323,95
10683,4,0,12,5,0,1,1,0.22,0.64,0.2239,Thr,336,12
10684,2,0,3,13,0,1,1,0.5,0.45,0.2239,Tue,76,106
10685,1,0,12,10,0,1,2,0.48,0.82,0.4179,Wed,349,89
10686,2,1,5,12,0,1,2,0.56,0.88,0.2836,Mon,494,185
10687,4,1,11,19,0,0,1,0.36,0.5,0.1642,Sat,666,239
10688,1,1,3,5,0,1,1,0.48,0.88,0.1642,Thr,420,18
10689,2,0,6,1,0,1,1,0.56,0.94,0.1343,Fri,163,23
10690,3,0,8,0,0,1,1,0.66,0.74,0,Tue,209,29
10691,2,1,5,11,0,1,1,0.62,0.43,0,Fri,498,334
10692,1,0,2,18,0,1,1,0.2,0.4,0.1642,Thr,31,147
10693,3,1,7,23,0,1,2,0.72,0.45,0.1343,Fri,554,212
10694,4,0,9,11,0,1,2,0.66,0.89,0.1045,Tue,264,123
10695,4,1,9,5,0,1,1,0.56,0.88,0,Fri,631,38
10696,3,1,9,19,0,0,3,0.78,0.62,0,Sat,604,392
10697,2,0,4,2,0,0,2,0.38,0.87,0.0896,Sun,95,36
10698,1,1,3,12,0,1,2,0.56,0.6,0.4478,Thr,427,251
10699,1,1,1,14,0,0,1,0.24,0.41,0.2985,Sat,373,231
10700,2,0,6,10,0,1,1,0.62,0.46,0.2239,Tue,160,130
10701,3,0,9,18,0,1,3,0.64,0.89,0,Wed,245,237
10702,2,1,5,20,0,1,1,0.62,0.25,0.1343,Fri,491,341
10703,3,0,9,3,0,1,1,0.6,0.88,0.1343,Wed,251,8
10704,1,1,2,7,0,1,1,0.1,0.54,0.194,Mon,403,195
10705,4,0,11,4,0,1,2,0.44,1,0.2239,Wed,314,4
10706,1,1,2,22,0,1,2,0.3,0.56,0,Thr,399,107
10707,1,1,3,14,0,0,1,0.46,0.31,0.2836,Sun,430,501
10708,4,1,11,11,0,1,1,0.36,0.37,0.2239,Thr,691,163
10709,3,1,8,0,0,1,1,0.68,0.83,0.1642,Fri,602,82
10710,1,1,1,17,0,0,1,0.22,0.25,0.2537,Sun,374,146
10711,1,1,3,4,0,0,1,0.24,0.41,0.3582,Sat,429,4
10712,1,1,3,3,0,1,1,0.46,0.94,0.2239,Thr,420,3
10713,3,0,8,13,0,0,1,0.72,0.74,0.2537,Sun,221,377
10714,3,1,9,15,0,0,3,0.74,0.74,0.1343,Sun,605,355
10715,4,1,9,11,0,1,2,0.66,0.69,0,Fri,631,361
10716,3,0,6,21,0,1,1,0.72,0.37,0.1045,Thr,176,323
10717,2,0,4,9,0,1,3,0.36,0.87,0.4925,Tue,90,46
10718,1,1,2,17,0,1,3,0.24,0.87,0.1045,Wed,398,155
10719,3,0,8,15,0,0,3,0.72,0.74,0.2985,Sun,214,326
10720,3,1,7,23,0,1,1,0.74,0.51,0.1045,Mon,543,102
10721,2,1,6,15,0,1,3,0.66,0.89,0.194,Tue,523,116
10722,1,0,1,0,0,1,2,0.16,0.86,0.0896,Wed,10,7
10723,4,1,12,1,0,1,1,0.26,0.48,0.2836,Thr,698,16
10724,1,1,1,4,0,1,2,0.3,1,0.0896,Tue,383,2
10725,3,1,8,18,0,1,2,0.62,0.78,0.2537,Mon,592,815
10726,2,1,6,2,0,0,1,0.58,0.53,0,Sat,526,67
10727,3,0,8,22,0,1,1,0.62,0.83,0,Thr,233,147
10728,4,1,11,3,0,1,2,0.26,0.7,0.0896,Thr,677,2
10729,4,1,10,11,0,0,1,0.54,0.52,0.2239,Sat,653,612
10730,4,0,10,19,0,1,1,0.5,0.82,0,Wed,294,331
10731,2,1,6,14,0,0,1,0.84,0.3,0.1343,Sun,521,500
10732,2,0,6,6,0,1,1,0.54,0.45,0.2985,Fri,149,106
10733,3,1,7,22,0,1,1,0.68,0.74,0.2537,Tue,572,257
10734,3,1,7,22,0,1,1,0.76,0.62,0.0896,Mon,557,284
10735,3,0,8,22,0,1,1,0.64,0.38,0.2985,Mon,230,153
10736,3,0,8,1,0,1,1,0.64,0.78,0.0896,Fri,212,19
10737,2,1,4,8,0,1,2,0.42,0.82,0.1045,Thr,469,677
10738,2,1,4,14,0,0,2,0.64,0.27,0.4478,Sat,464,660
10739,4,1,11,20,0,1,1,0.32,0.66,0,Fri,693,245
10740,4,1,11,0,0,1,2,0.32,0.66,0.0896,Tue,689,26
10741,4,1,10,21,0,0,3,0.44,0.88,0.4179,Sun,661,46
10742,4,0,12,18,0,1,2,0.32,0.45,0.2537,Fri,345,295
10743,3,0,7,7,0,1,2,0.66,0.89,0.1045,Thr,183,292
10744,4,1,12,5,0,1,1,0.26,0.6,0.194,Wed,704,37
10745,2,0,6,9,0,1,2,0.72,0.58,0.2239,Tue,153,217
10746,2,0,3,2,0,1,1,0.24,0.32,0.2985,Tue,83,3
10747,4,1,11,12,0,0,1,0.38,0.46,0.2239,Sun,666,504
10748,1,0,1,23,0,1,2,0.22,0.64,0.1642,Tue,23,40
10749,2,1,5,7,0,1,2,0.5,0.94,0.2537,Tue,481,169
10750,2,0,6,5,0,1,1,0.6,0.64,0.194,Thr,162,25
10751,3,1,7,2,0,1,1,0.72,0.7,0.194,Thr,559,7
10752,3,1,9,21,0,1,1,0.56,0.64,0.194,Thr,623,274
10753,2,1,3,11,0,1,1,0.5,0.42,0.3881,Wed,447,222
10754,2,0,5,15,0,1,1,0.6,0.78,0.2537,Wed,133,167
10755,3,0,6,4,0,0,1,0.64,0.57,0.194,Sat,171,11
10756,1,1,2,6,0,1,2,0.3,0.7,0.0896,Thr,406,87
10757,2,0,3,8,0,1,2,0.24,1,0.2537,Thr,85,192
10758,3,1,9,14,0,1,3,0.6,0.94,0.4627,Tue,621,143
10759,1,1,1,3,0,1,2,0.42,0.94,0.2836,Fri,386,8
10760,1,0,1,14,0,0,3,0.36,0.76,0.194,Sun,1,59
10761,3,0,9,13,0,1,3,0.6,0.88,0,Wed,245,11
10762,3,1,9,21,0,0,1,0.6,0.46,0.2239,Sun,612,206
10763,3,0,9,8,0,1,3,0.54,0.94,0.2537,Tue,257,209
10764,3,1,9,9,0,1,1,0.6,0.64,0.1343,Wed,615,328
10765,3,0,7,13,0,0,1,0.86,0.47,0.2239,Sun,200,252
10766,4,1,11,12,0,1,1,0.34,0.46,0,Wed,676,240
10767,3,0,7,19,0,0,1,0.74,0.33,0.2239,Sat,206,256
10768,3,0,8,6,0,0,2,0.7,0.84,0.2985,Sat,234,18
10769,2,1,5,6,0,1,2,0.62,0.88,0.1045,Fri,505,113
10770,2,1,4,22,0,0,3,0.5,0.63,0.1045,Sun,451,68
10771,3,1,8,6,0,1,2,0.6,0.78,0.1343,Mon,592,161
10772,1,0,12,13,0,0,1,0.32,0.7,0.2537,Sun,353,79
10773,2,1,6,11,0,1,1,0.62,0.43,0.0896,Wed,517,226
10774,2,1,4,6,0,1,1,0.32,0.57,0.1642,Fri,463,84
10775,2,0,6,7,0,1,1,0.62,0.78,0.1045,Mon,152,299
10776,3,0,7,0,0,0,1,0.66,0.65,0.2239,Sun,193,125
10777,4,0,12,18,0,0,1,0.34,0.53,0.1343,Sat,332,224
10778,4,1,9,13,0,1,1,0.6,0.31,0.2985,Mon,627,328
10779,1,0,1,0,0,1,1,0.26,0.56,0.3881,Thr,17,13
10780,2,1,4,6,0,1,1,0.4,0.43,0.2537,Fri,477,120
10781,1,1,1,12,0,1,2,0.1,0.46,0.194,Wed,363,84
10782,2,0,5,0,0,1,2,0.56,0.88,0,Tue,132,31
10783,2,0,3,1,0,1,2,0.34,0.71,0.3881,Mon,75,7
10784,1,0,3,6,0,1,2,0.24,0.85,0.1045,Wed,63,49
10785,1,1,2,3,0,1,2,0.3,0.7,0,Tue,397,2
10786,4,0,12,14,0,1,1,0.32,0.45,0.2537,Thr,336,137
10787,1,0,3,0,0,0,1,0.38,0.62,0.1045,Sun,67,38
10788,2,0,6,1,0,0,2,0.7,0.65,0.0896,Sun,165,76
10789,3,0,9,8,0,1,1,0.62,0.73,0.1343,Thr,238,498
10790,1,1,2,15,0,1,1,0.42,0.41,0.2239,Wed,405,171
10791,4,1,11,1,0,1,2,0.3,0.65,0.0896,Fri,678,21
10792,2,1,4,20,0,0,1,0.56,0.32,0.0896,Sun,479,243
10793,4,0,10,19,0,1,1,0.46,0.51,0.3582,Thr,288,298
10794,3,0,7,14,0,0,1,0.84,0.2,0,Sat,178,392
10795,3,0,7,15,0,1,1,0.76,0.33,0.2985,Thr,190,180
10796,3,1,6,18,0,1,1,0.86,0.41,0.194,Thr,532,640
10797,4,0,11,11,0,1,1,0.46,0.63,0.1045,Tue,299,117
10798,3,0,9,8,0,1,1,0.42,0.67,0.2239,Fri,253,409
10799,2,0,4,5,0,1,1,0.24,0.7,0.1045,Wed,91,13
10800,4,0,10,14,0,0,2,0.42,0.71,0.3582,Sat,269,180
10801,4,0,10,22,0,1,2,0.58,0.94,0.3582,Wed,287,107
10802,4,0,11,17,0,1,3,0.44,1,0.0896,Tue,321,165
10803,2,0,4,21,0,1,1,0.66,0.61,0.2537,Mon,96,158
10804,4,1,10,19,0,1,2,0.56,0.68,0.2985,Thr,651,513
10805,4,1,11,16,0,1,1,0.42,0.58,0.2537,Mon,681,380
10806,3,1,8,4,0,1,1,0.64,0.83,0.1045,Wed,586,4
10807,1,1,12,0,0,1,3,0.42,0.88,0.2985,Fri,713,17
10808,2,1,5,8,0,0,1,0.58,0.83,0.0896,Sat,485,197
10809,2,1,6,15,0,1,1,0.74,0.3,0,Thr,518,333
10810,4,0,12,16,0,1,1,0.4,0.4,0.2537,Mon,348,208
10811,4,0,11,16,0,1,1,0.62,0.46,0.4179,Mon,313,315
10812,1,0,2,5,0,1,3,0.22,0.93,0.1045,Wed,29,3
10813,2,0,5,11,0,1,2,0.56,0.83,0.4179,Tue,132,130
10814,3,1,7,12,0,0,1,0.9,0.37,0.2239,Sun,542,433
10815,4,0,10,9,0,1,1,0.46,0.67,0.2537,Tue,271,187
10816,1,0,1,11,0,1,2,0.16,0.59,0.194,Mon,28,48
10817,4,1,9,22,0,1,1,0.5,0.51,0.2239,Mon,627,172
10818,4,0,10,21,0,1,2,0.36,0.76,0.194,Mon,299,116
10819,4,1,9,7,0,0,1,0.48,0.67,0.2836,Sat,632,73
10820,1,0,3,23,0,0,2,0.22,1,0.4179,Sun,61,9
10821,2,1,5,22,0,0,2,0.58,0.78,0.194,Sat,485,217
10822,1,1,2,12,0,0,1,0.36,0.43,0.194,Sat,408,369
10823,4,0,11,19,1,0,1,0.4,0.54,0.1045,Thr,323,28
10824,4,0,11,12,0,1,2,0.42,0.67,0.3582,Thr,308,167
10825,3,0,8,23,0,1,2,0.8,0.49,0.1642,Tue,210,132
10826,2,0,4,9,0,0,2,0.38,0.94,0.2985,Sat,108,68
10827,3,1,7,7,0,1,2,0.74,0.7,0,Tue,558,526
10828,3,0,8,11,0,1,1,0.84,0.32,0.4179,Tue,209,128
10829,3,1,7,2,0,1,1,0.76,0.62,0.1343,Fri,546,17
10830,2,1,4,0,0,0,3,0.36,0.81,0.1343,Sun,478,36
10831,1,1,3,2,0,1,1,0.34,0.53,0.2836,Fri,421,6
10832,2,1,5,3,0,1,1,0.6,0.78,0.1045,Wed,502,5
10833,3,0,9,22,0,1,1,0.62,0.83,0.1642,Mon,250,150
10834,1,0,3,4,0,1,1,0.16,0.31,0.4925,Thr,57,1
10835,1,0,1,21,0,0,1,0.18,0.74,0.0896,Sat,26,36
10836,3,0,9,18,0,1,3,0.48,0.67,0.6119,Thr,253,244
10837,3,0,6,7,0,0,1,0.62,0.61,0,Sun,172,51
10838,4,1,11,17,0,1,1,0.32,0.53,0.2239,Tue,669,627
10839,4,1,10,17,0,1,1,0.58,0.43,0.2239,Wed,643,948
10840,4,1,9,8,0,0,1,0.5,0.68,0.2836,Sat,632,211
10841,2,1,5,5,0,1,3,0.56,0.88,0.2537,Wed,503,35
10842,4,1,11,16,0,1,2,0.36,0.57,0.194,Thr,677,342
10843,1,1,1,21,0,0,1,0.28,0.56,0.2239,Sun,368,91
10844,2,1,4,6,0,0,1,0.5,0.82,0.2239,Sat,471,31
10845,2,1,6,23,0,1,1,0.58,0.49,0.2985,Mon,515,86
10846,3,1,8,6,0,0,2,0.64,0.78,0.1642,Sat,597,30
10847,1,0,2,2,0,1,2,0.26,0.93,0.1045,Tue,35,2
10848,1,1,2,7,0,0,1,0.2,0.51,0.2985,Sun,416,22
10849,1,0,2,19,0,1,1,0.2,0.4,0,Thr,31,96
10850,1,1,3,14,0,1,2,0.58,0.32,0.2836,Mon,431,221
10851,1,1,2,11,0,0,1,0.3,0.39,0.6119,Sat,415,210
10852,1,1,2,16,0,1,1,0.6,0.4,0.2239,Wed,391,283
10853,1,1,12,5,0,0,1,0.2,0.51,0,Sun,715,6
10854,2,1,6,8,0,1,2,0.54,0.83,0.194,Mon,529,474
10855,4,1,9,4,0,1,3,0.56,0.88,0.1045,Fri,630,12
10856,1,0,2,7,0,0,1,0.22,0.6,0.0896,Sat,53,22
10857,1,0,2,7,0,1,3,0.34,1,0.1343,Fri,52,35
10858,2,0,6,15,0,1,1,0.9,0.39,0.2985,Wed,147,152
10859,3,1,9,10,0,0,1,0.62,0.41,0.3881,Sat,618,442
10860,4,1,12,2,0,1,1,0.42,0.77,0.1642,Mon,695,10
10861,2,1,6,9,0,1,2,0.72,0.74,0,Wed,531,316
10862,2,0,6,11,0,1,1,0.66,0.41,0.2985,Mon,159,159
10863,4,1,11,20,0,1,2,0.38,0.76,0,Tue,683,235
10864,3,1,8,5,0,0,1,0.62,0.88,0.1045,Sat,583,11
10865,2,0,5,4,0,1,1,0.6,0.88,0.1045,Tue,139,4
10866,4,0,11,5,0,1,1,0.28,0.81,0.194,Wed,328,22
10867,3,0,6,15,0,1,2,0.76,0.52,0.3582,Thr,169,189
10868,3,0,8,14,0,0,1,0.8,0.49,0.194,Sat,227,375
10869,3,0,8,15,0,1,1,0.9,0.25,0.2836,Tue,209,168
10870,2,1,6,22,0,0,1,0.62,0.5,0.3881,Sun,514,226
10871,1,0,2,1,0,0,1,0.2,0.59,0.0896,Sun,40,24
10872,1,0,2,22,0,1,1,0.24,0.44,0,Tue,43,41
10873,1,0,1,13,0,1,2,0.14,0.43,0.2239,Mon,22,60
10874,2,1,6,3,0,1,2,0.62,0.53,0.2836,Thr,524,5
10875,3,1,8,8,0,0,1,0.64,0.69,0.2537,Sat,590,189
10876,3,0,7,17,0,1,1,0.72,0.74,0,Mon,201,485
10877,2,0,6,16,0,0,2,0.76,0.48,0,Sun,165,378
10878,3,1,6,9,0,1,1,0.66,0.41,0.3582,Wed,538,282
